ym,StockCode,Description,user_type,cust_cnt,rev
2010-12,85185B,"PINK HORSE SOCK PUPPET",old_user,7,50.2
2010-12,85185D,"FROG SOCK PUPPET",old_user,4,11.8
2010-12,85187,"S/12 MINI RABBIT EASTER",old_user,1,1.6
2010-12,85194L,"HANGING SPRING FLOWER EGG LARGE",old_user,1,30.6
2010-12,85195,"HANGING HEART BASKET",old_user,1,16.8
2010-12,85199L,"LARGE HANGING IVORY & RED WOOD BIRD",old_user,6,65.6
2010-12,85199S,"SMALL HANGING IVORY/RED WOOD BIRD",old_user,14,113.8
2010-12,85205B,"PINK FELT EASTER RABBIT GARLAND",old_user,1,30.6
2010-12,85206A,"CREAM FELT EASTER EGG BASKET",old_user,2,69.3
2010-12,85208,"SET/12 FUNKY FELT FLOWER PEG IN BAG",old_user,3,10.5
2010-12,85211,"S/4 GROOVY CAT MAGNETS",old_user,1,9.9
2010-12,85212,"MINI PAINTED GARDEN DECORATION ",old_user,3,60.5
2010-12,85214,"TUB 24 PINK FLOWER PEGS",old_user,6,31.4
2010-12,85215,"ASSORTED CHEESE FRIDGE MAGNETS",old_user,2,4.6
2010-12,85216,"ASSORTED CAKES FRIDGE MAGNETS",old_user,1,7.8
2010-12,85227,"SET OF 6 3D KIT CARDS FOR KIDS",old_user,16,71.4
2010-12,85230A,"OPIUM SCENTED VOTIVE CANDLE",old_user,1,10.1
2010-12,85230B,"CINNAMON SCENTED VOTIVE CANDLE",old_user,4,31
2010-12,85230E,"STRAWBRY SCENTED VOTIVE CANDLE",old_user,2,17
2010-12,85230F,"JASMINE VOTIVE CANDLE",old_user,4,31
2010-12,85230G,"ORANGE VOTIVE CANDLE",old_user,3,19
2010-12,85231B,"CINAMMON SET OF 9 T-LIGHTS",old_user,22,158.9
2010-12,85231G,"ORANGE SCENTED SET/9 T-LIGHTS",old_user,10,30.6
2010-12,85232A,"SET/3 POLKADOT STACKING TINS",old_user,3,44.6
2010-12,85232B,"SET OF 3 BABUSHKA STACKING TINS",old_user,6,1282
2010-12,85232D,"SET/3 DECOUPAGE STACKING TINS",old_user,4,39.6
2010-12,90002D,"FLOWER BURST SILVER RING CRYSTAL",old_user,3,22.5
2010-12,90003B,"ROSE COLOUR PAIR HEART HAIR SLIDES",old_user,1,3.8
2010-12,90003C,"MIDNIGHT BLUE PAIR HEART HAIR SLIDE",old_user,1,3.8
2010-12,90003D,"CRYSTAL PAIR HEART HAIR SLIDES",old_user,2,18.8
2010-12,90014A,"SILVER/MOP ORBIT NECKLACE",old_user,1,10
2010-12,90014B,"GOLD M PEARL  ORBIT NECKLACE",old_user,1,10
2010-12,90019A,"SILVER M.O.P ORBIT BRACELET",old_user,1,9.9
2010-12,90022,"EDWARDIAN DROP EARRINGS JET BLACK",old_user,1,3.8
2010-12,90027A,"GLASS BEAD HOOP EARRINGS BLACK",old_user,1,11.8
2010-12,90027D,"GLASS BEAD HOOP EARRINGS AMETHYST",old_user,1,11.8
2010-12,90032,"IVORY SHELL HEART NECKLACE",old_user,1,25
2010-12,90035A,"PEARL & SHELL 42"NECKL. GREEN"",old_user,1,10.8
2010-12,90036D,"FLOWER GLASS GARLAND NECKL.36"BLACK"",old_user,1,8
2010-12,90036E,"FLOWER GLASS GARLD NECKL36"AMETHYST"",old_user,1,8
2010-12,90040A,"MURANO STYLE GLASS BRACELET RED",old_user,1,10.5
2010-12,90040B,"MURANO STYLE GLASS BRACELET BLACK",old_user,1,10.5
2010-12,90042A,"FRESHWATER PEARL BRACELET GOLD",old_user,1,2.6
2010-12,90057,"DIAMANTE RING ASSORTED IN BOX.",old_user,3,390
2010-12,90058B,"CRYSTAL STUD EARRINGS ASSORTED COL ",old_user,1,13.7
2010-12,90059B,"DIAMANTE HAIR GRIP PACK/2 BLACK DIA",old_user,1,3.3
2010-12,90059C,"DIAMANTE HAIR GRIP PACK/2 MONTANA",old_user,1,1.6
2010-12,90059E,"DIAMANTE HAIR GRIP PACK/2 RUBY",old_user,1,4.9
2010-12,90060B,"FIRE POLISHED GLASS NECKL GOLD",old_user,1,6
2010-12,90060D,"FIRE POLISHED GLASS NECKL BRONZE",old_user,3,17.8
2010-12,90062,"CARNIVAL BRACELET",old_user,2,51
2010-12,90067A,"PINK VINTAGE VICTORIAN EARRINGS",old_user,1,3
2010-12,90078,"PINK/WHITE GLASS DEMI CHOKER",old_user,1,15
2010-12,90081A,"LILY BROOCH AMETHYST COLOUR",old_user,2,19.8
2010-12,90081C,"LILY BROOCH OLIVE COLOUR",old_user,1,14.8
2010-12,90082A,"DIAMANTE BOW BROOCH GREEN COLOUR",old_user,2,57.2
2010-12,90082B,"DIAMANTE BOW BROOCH RED COLOUR",old_user,4,108
2010-12,90082D,"DIAMANTE BOW BROOCH BLACK COLOUR",old_user,3,44.4
2010-12,90086,"CRYSTAL FROG PHONE CHARM",old_user,1,0.8
2010-12,90094,"NECKLACE+BRACELET SET FRUIT SALAD ",old_user,2,7.6
2010-12,90104,"PURPLE FRANGIPANI HAIRCLIP",old_user,1,0.8
2010-12,90108,"BLUE BLOSSOM HAIR CLIP",old_user,2,15.8
2010-12,90114,"SUMMER DAISIES BAG CHARM",old_user,1,2.6
2010-12,90120C,"GREEN MURANO TWIST BRACELET",old_user,1,17
2010-12,90120D,"WHITE MURANO TWIST BRACELET",old_user,1,4.2
2010-12,90125A,"PINK BERTIE GLASS BEAD BAG CHARM",old_user,1,10.2
2010-12,90125D,"PURPLE BERTIE GLASS BEAD BAG CHARM",old_user,2,12.3
2010-12,90128B,"BLUE LEAVES AND BEADS PHONE CHARM",old_user,1,1.2
2010-12,90129A,"PINK GLASS TASSLE BAG CHARM ",old_user,2,11.8
2010-12,90129B,"TURQUOISE GLASS TASSLE BAG CHARM ",old_user,1,8.9
2010-12,90129C,"GREEN GLASS TASSLE BAG CHARM",old_user,1,8.9
2010-12,90129F,"RED GLASS TASSLE BAG CHARM",old_user,1,3
2010-12,90133,"TEAL/FUSCHIA COL BEAD NECKLACE",old_user,1,5
2010-12,90136,"PALE PINK/AMETHYST STONE NECKLACE",old_user,1,10
2010-12,90145,"SILVER HOOP EARRINGS WITH FLOWER",old_user,1,11.9
2010-12,90146,"FINE SILVER NECKLACE W PASTEL FLOWE",old_user,1,15
2010-12,90147,"CHUNKY SILVER NECKLACE PASTEL FLOWE",old_user,1,10
2010-12,90151,"SILVER/NATURAL SHELL NECKLACE",old_user,2,51
2010-12,90152B,"BLUE/GREEN SHELL NECKLACE W PENDANT",old_user,1,6
2010-12,90154,"LAZER CUT NECKLACE W PASTEL BEADS",old_user,1,9
2010-12,90160A,"PURPLE BOUDICCA LARGE BRACELET",old_user,1,20.8
2010-12,90160B,"RED BOUDICCA LARGE BRACELET",old_user,1,13.9
2010-12,90160C,"TURQ+RED BOUDICCA LARGE BRACELET",old_user,2,34.8
2010-12,90160D,"PINK BOUDICCA LARGE BRACELET",old_user,1,13.9
2010-12,90161A,"ANT COPPER RED BOUDICCA BRACELET",old_user,1,5
2010-12,90161B,"ANT COPPER TURQ BOUDICCA BRACELET",old_user,2,29.7
2010-12,90161C,"ANT COPPER LIME BOUDICCA BRACELET",old_user,1,14.8
2010-12,90161D,"ANT COPPER PINK BOUDICCA BRACELET",old_user,1,14.8
2010-12,90162B,"ANT SILVER LIME GREEN BOUDICCA RING",old_user,2,8.9
2010-12,90162C,"ANT SILVER FUSCHIA BOUDICCA RING",old_user,1,5.9
2010-12,90162D,"ANT SILVER PURPLE BOUDICCA RING",old_user,2,8.9
2010-12,90165B,"WHITE ROSEBUD  PEARL EARRINGS",old_user,1,2.6
2010-12,90167,"BEADED LOVE HEART JEWELLERY SET",old_user,1,8.5
2010-12,90170,"DAISY HAIR BAND",old_user,2,24.7
2010-12,90173,"PAIR BUTTERFLY HAIR CLIPS",old_user,2,45
2010-12,90175A,"WHITE GLASS CHUNKY CHARM BRACELET",old_user,1,9
2010-12,90175C,"BLUE GLASS CHUNKY CHARM BRACELET",old_user,2,17.9
2010-12,90175D,"TIGRIS EYE CHUNKY CHARM BRACELET",old_user,1,17.9
2010-12,90177B,"DROP DIAMANTE EARRINGS BLACK DIAMON",old_user,1,3
2010-12,90177C,"DROP DIAMANTE EARRINGS CRYSTAL",old_user,1,3
2010-12,90177D,"DROP DIAMANTE EARRINGS PURPLE",old_user,1,3
2010-12,90178A,"AMBER CHUNKY GLASS+BEAD NECKLACE",old_user,4,47.8
2010-12,90178B,"PURPLE CHUNKY GLASS+BEAD NECKLACE",old_user,1,12
2010-12,90179A,"AMBER FINE BEAD NECKLACE W TASSEL",old_user,1,6
2010-12,90179C,"BLACK FINE BEAD NECKLACE W TASSEL",old_user,1,6
2010-12,90180A,"BLACK+WHITE NECKLACE W TASSEL",old_user,1,10
2010-12,90184A,"AMBER CHUNKY BEAD BRACELET W STRAP",old_user,1,44.8
2010-12,90184B,"AMETHYST CHUNKY BEAD BRACELET W STR",old_user,1,44.8
2010-12,90185A,"AMBER DIAMANTE EXPANDABLE RING",old_user,1,12.8
2010-12,90185B,"AMETHYST DIAMANTE EXPANDABLE RING",old_user,1,4.2
2010-12,90185C,"BLACK DIAMANTE EXPANDABLE RING",old_user,2,12.8
2010-12,90185D,"CRYSTAL DIAMANTE EXPANDABLE RING",old_user,4,34
2010-12,90186A,"AMETHYST HOOP EARRING FLORAL LEAF",old_user,2,8.9
2010-12,90186B,"CRYSTAL HOOP EARRING FLORAL LEAF",old_user,1,3
2010-12,90190C,"SILVER/AMETHYST DROP EARRINGS LEAF",old_user,2,8.9
2010-12,90194,"SILVER LARIAT BLACK STONE EARRINGS",old_user,1,4.2
2010-12,90195A,"PURPLE GEMSTONE BRACELET",old_user,3,62.6
2010-12,90195B,"BLACK GEMSTONE BRACELET",old_user,2,17.9
2010-12,90196A,"PURPLE GEMSTONE NECKLACE 45CM",old_user,2,63.8
2010-12,90196B,"BLACK GEMSTONE NECKLACE 45CM",old_user,2,25.5
2010-12,90198A,"VINTAGE ROSE BEAD BRACELET RASPBERR",old_user,2,21.2
2010-12,90198B,"VINTAGE ROSE BEAD BRACELET BLACK",old_user,1,4.2
2010-12,90199A,"5 STRAND GLASS NECKLACE BLACK",old_user,1,12.7
2010-12,90199C,"5 STRAND GLASS NECKLACE CRYSTAL",old_user,1,38.1
2010-12,90199D,"5 STRAND GLASS NECKLACE AMBER",old_user,1,6.4
2010-12,90200A,"PURPLE SWEETHEART BRACELET",old_user,4,34
2010-12,90200B,"BLACK SWEETHEART BRACELET",old_user,6,63.8
2010-12,90200C,"BLUE SWEETHEART BRACELET",old_user,5,76.5
2010-12,90200D,"PINK SWEETHEART BRACELET",old_user,6,89.2
2010-12,90200E,"GREEN SWEETHEART BRACELET",old_user,4,72.2
2010-12,90204,"PAIR OF ENAMEL BUTTERFLY HAIRCLIP",old_user,3,20.1
2010-12,90209C,"PINK ENAMEL+GLASS HAIR COMB",old_user,1,12.6
2010-12,90210A,"GREY ACRYLIC FACETED BANGLE",old_user,2,30
2010-12,90210B,"CLEAR ACRYLIC FACETED BANGLE",old_user,3,20.9
2010-12,90210C,"RED   ACRYLIC FACETED BANGLE",old_user,2,90
2010-12,90210D,"PURPLE ACRYLIC FACETED BANGLE",old_user,3,105
2010-12,90211B,"JET BLACK LAS VEGAS NECKLACE 45CM",old_user,1,11.9
2010-12,90212B,"JET BLACK LAS VEGAS BRACELET ROUND",old_user,1,11.2
2010-12,90212C,"PURPLE LAS VEGAS BRACELET ROUND",old_user,1,11.2
2010-12,90214B,"LETTER "B"" BLING KEY RING"",old_user,1,1.2
2010-12,90214C,"LETTER "C"" BLING KEY RING"",old_user,1,1.2
2010-12,90214D,"LETTER "D"" BLING KEY RING"",old_user,1,1.2
2010-12,90214J,"LETTER "J"" BLING KEY RING"",old_user,1,3.8
2010-12,90214K,"LETTER "K"" BLING KEY RING"",old_user,1,2.5
2010-12,90214M,"LETTER "M"" BLING KEY RING"",old_user,1,10
2010-12,90214S,"LETTER "S"" BLING KEY RING"",old_user,1,3.8
2010-12,90214V,"LETTER "V"" BLING KEY RING"",old_user,1,1.2
2010-12,"BANK CHARGES","Bank Charges",old_user,1,15
2010-12,C2,CARRIAGE,old_user,5,550
2010-12,M,Manual,old_user,19,228.2
2010-12,POST,POSTAGE,old_user,50,4430
2010-12,10002,"INFLATABLE POLITICAL GLOBE ",old_user,15,190.4
2010-12,10120,"DOGGY RUBBER",old_user,4,3.4
2010-12,10123C,"HEARTS WRAPPING TAPE ",old_user,1,0.6
2010-12,10124A,"SPOTS ON RED BOOKCOVER TAPE",old_user,1,1.7
2010-12,10124G,"ARMY CAMO BOOKCOVER TAPE",old_user,1,2.1
2010-12,10125,"MINI FUNKY DESIGN TAPES",old_user,7,78.6
2010-12,10133,"COLOURING PENCILS BROWN TUBE",old_user,12,78.8
2010-12,10135,"COLOURING PENCILS BROWN TUBE",old_user,17,191.9
2010-12,11001,"ASSTD DESIGN RACING CAR PEN",old_user,5,109.8
2010-12,15034,"PAPER POCKET TRAVELING FAN ",old_user,4,5.3
2010-12,15036,"ASSORTED COLOURS SILK FAN",old_user,10,99
2010-12,15039,"SANDALWOOD FAN",old_user,3,14.4
2010-12,15044A,"PINK PAPER PARASOL ",old_user,1,17.7
2010-12,15044B,"BLUE PAPER PARASOL ",old_user,2,5.9
2010-12,15044C,"PURPLE PAPER PARASOL",old_user,2,20.7
2010-12,15056BL,"EDWARDIAN PARASOL BLACK",old_user,22,1064.9
2010-12,15056N,"EDWARDIAN PARASOL NATURAL",old_user,24,724.2
2010-12,15056P,"EDWARDIAN PARASOL PINK",old_user,10,357.6
2010-12,15058A,"BLUE POLKADOT GARDEN PARASOL",old_user,1,8
2010-12,15058B,"PINK POLKADOT GARDEN PARASOL",old_user,1,8
2010-12,15060B,"FAIRY CAKE DESIGN UMBRELLA",old_user,12,172.5
2010-12,16008,"SMALL FOLDING SCISSOR(POINTED EDGE)",old_user,2,3.5
2010-12,16010,"FOLDING CAMPING SCISSOR W/KNIF & S",old_user,1,1.4
2010-12,16011,"ANIMAL STICKERS",old_user,4,19.7
2010-12,16012,"FOOD/DRINK SPONGE STICKERS",old_user,4,25.2
2010-12,16014,"SMALL CHINESE STYLE SCISSOR",old_user,6,332.2
2010-12,16015,"MEDIUM CHINESE STYLE SCISSOR",old_user,2,10.5
2010-12,16016,"LARGE CHINESE STYLE SCISSOR",old_user,5,23.8
2010-12,16033,"MINI HIGHLIGHTER PENS",old_user,2,28.8
2010-12,16045,"POPART WOODEN PENCILS ASST",old_user,1,12
2010-12,16046,"TEATIME PEN CASE & PENS",old_user,2,8.5
2010-12,16048,"TEATIME ROUND PENCIL SHARPENER ",old_user,1,10.1
2010-12,16054,"POPART RECT PENCIL SHARPENER ASST",old_user,1,0.8
2010-12,16156S,"WRAP PINK FAIRY CAKES ",old_user,9,94.5
2010-12,16161M,"WRAP  PINK FLOCK",old_user,1,10.5
2010-12,16161P,"WRAP ENGLISH ROSE ",old_user,2,21
2010-12,16161U,"WRAP SUKI AND FRIENDS",old_user,4,42
2010-12,16168M,"FUNKY MONKEY GIFT BAG MEDIUM",old_user,1,10.1
2010-12,16169K,"WRAP FOLK ART",old_user,1,10.5
2010-12,16169N,"WRAP BLUE RUSSIAN FOLKART",old_user,1,10.5
2010-12,16169P,"WRAP GREEN RUSSIAN FOLKART ",old_user,2,21
2010-12,16206B,"RED PURSE WITH PINK HEART",old_user,1,2.5
2010-12,16207A,"PINK STRAWBERRY HANDBAG ",old_user,1,5.9
2010-12,16216,"LETTER SHAPE PENCIL SHARPENER",old_user,2,3.2
2010-12,16218,"CARTOON  PENCIL SHARPENERS",old_user,1,0.8
2010-12,16219,"HOUSE SHAPE PENCIL SHARPENER",old_user,1,2.5
2010-12,16225,"RATTLE SNAKE EGGS",old_user,5,128.3
2010-12,16235,"RECYCLED PENCIL WITH RABBIT ERASER",old_user,3,23.3
2010-12,16236,"KITTY PENCIL ERASERS",old_user,3,8.6
2010-12,16237,"SLEEPING CAT ERASERS",old_user,13,100.4
2010-12,16238,"PARTY TIME PENCIL ERASERS",old_user,3,12
2010-12,16258A,"SWIRLY CIRCULAR RUBBERS IN BAG",old_user,3,1.7
2010-12,17003,"BROCADE RING PURSE ",old_user,10,199
2010-12,17007B,"S/3 POT POURI CUSHIONS BLUE COLOURS",old_user,1,25.2
2010-12,17011F,"ORIGAMI SANDLEWOOD INCENSE+FLOWER",old_user,1,2.1
2010-12,17012A,"ORIGAMI VANILLA INCENSE/CANDLE SET ",old_user,2,14.6
2010-12,17012B,"ORIGAMI JASMINE INCENSE/CANDLE SET",old_user,3,29.8
2010-12,17012C,"ORIGAMI LAVENDER INCENSE/CANDL SET ",old_user,4,111.4
2010-12,17012D,"ORIGAMI ROSE INCENSE/CANDLE SET ",old_user,2,17.8
2010-12,17012E,"ORIGAMI OPIUM INCENSE/CANDLE SET ",old_user,3,52
2010-12,17012F,"ORIGAMI SANDLEWOOD INCENSE/CAND SET",old_user,3,45.2
2010-12,17013D,"ORIGAMI ROSE INCENSE IN TUBE",old_user,2,45.3
2010-12,17014A,"ORIGAMI VANILLA INCENSE CONES",old_user,1,12
2010-12,17021,"NAMASTE SWAGAT INCENSE",old_user,6,169.8
2010-12,17038,"PORCELAIN BUDAH INCENSE HOLDER",old_user,1,7
2010-12,17084J,"LOVE POTION MASALA INCENSE",old_user,1,5.2
2010-12,17084N,"FAIRY DREAMS INCENSE ",old_user,1,5.2
2010-12,17084P,"DRAGONS BLOOD INCENSE",old_user,1,5.2
2010-12,17084R,"ASSORTED INCENSE PACK",old_user,3,275.8
2010-12,17090A,"LAVENDER INCENSE 40 CONES IN TIN",old_user,3,39.3
2010-12,17090D,"VANILLA INCENSE 40 CONES IN TIN",old_user,3,10
2010-12,17091A,"LAVENDER INCENSE IN TIN",old_user,7,36.2
2010-12,17091J,"VANILLA INCENSE IN TIN",old_user,11,141
2010-12,17096,"ASSORTED LAQUERED INCENSE HOLDERS",old_user,1,293.8
2010-12,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",old_user,6,86.7
2010-12,17109D,"FLOWER FAIRY INCENSE BOUQUET",old_user,1,3.4
2010-12,17164B,"ASS COL SMALL SAND GECKO P'WEIGHT",old_user,4,5
2010-12,17165D,"ASS COL LARGE SAND FROG P'WEIGHT",old_user,4,18.9
2010-12,18007,"ESSENTIAL BALM 3.5g TIN IN ENVELOPE",old_user,4,12.4
2010-12,18094C,"WHITE AND BLUE CERAMIC OIL BURNER",old_user,2,16.2
2010-12,18097A,"PINK TALL PORCELAIN T-LIGHT HOLDER ",old_user,1,2.6
2010-12,18097C,"WHITE TALL PORCELAIN T-LIGHT HOLDER",old_user,11,160.6
2010-12,18098C,"PORCELAIN BUTTERFLY OIL BURNER",old_user,14,303.4
2010-12,20615,"BLUE POLKADOT PASSPORT COVER",old_user,5,10.5
2010-12,20616,"CHERRY BLOSSOM PASSPORT COVER",old_user,2,40.2
2010-12,20617,"FIRST CLASS PASSPORT COVER ",old_user,2,16.8
2010-12,20618,"QUEEN OF THE SKIES PASSPORT COVER ",old_user,2,4.2
2010-12,20619,"TROPICAL PASSPORT COVER ",old_user,1,36
2010-12,20622,"VIPPASSPORT COVER ",old_user,3,42.3
2010-12,20652,"BLUE POLKADOT LUGGAGE TAG ",old_user,1,2.5
2010-12,20654,"FIRST CLASS LUGGAGE TAG ",old_user,2,7.5
2010-12,20655,"QUEEN OF SKIES LUGGAGE TAG",old_user,4,10
2010-12,20657,"TROPICAL LUGGAGE TAG",old_user,3,3.8
2010-12,20658,"RED RETROSPOT LUGGAGE TAG",old_user,10,46.2
2010-12,20659,"ECONOMY LUGGAGE TAG",old_user,3,8.8
2010-12,20661,"BLUE POLKADOT PURSE ",old_user,1,3
2010-12,20663,"QUEEN OF THE SKIES HOLIDAY PURSE ",old_user,1,3
2010-12,20664,"TROPICAL HOLIDAY PURSE ",old_user,3,17.7
2010-12,20665,"RED RETROSPOT PURSE ",old_user,10,94.4
2010-12,20666,"ECONOMY HOLIDAY PURSE",old_user,1,3
2010-12,20668,"DISCO BALL CHRISTMAS DECORATION",old_user,14,199.9
2010-12,20669,"RED HEART LUGGAGE TAG",old_user,6,35
2010-12,20670,"VIP HOLIDAY PURSE",old_user,1,3
2010-12,20671,"BLUE TEATIME PRINT BOWL ",old_user,2,12.5
2010-12,20674,"GREEN POLKADOT BOWL",old_user,10,61.2
2010-12,20675,"BLUE POLKADOT BOWL",old_user,13,153.8
2010-12,20676,"RED RETROSPOT BOWL",old_user,14,191.3
2010-12,20677,"PINK POLKADOT BOWL",old_user,13,240.1
2010-12,20679,"EDWARDIAN PARASOL RED",old_user,18,808.8
2010-12,20681,"PINK POLKADOT CHILDRENS UMBRELLA",old_user,10,117
2010-12,20682,"RED RETROSPOT CHILDRENS UMBRELLA",old_user,13,292.5
2010-12,20684,"STRAWBERRY DREAM CHILDS UMBRELLA",old_user,2,6.5
2010-12,20685,"DOORMAT RED RETROSPOT",old_user,53,2526.2
2010-12,20686,"DOLLY MIXTURE CHILDREN'S UMBRELLA",old_user,4,39
2010-12,20695,"FLORAL BLUE MONSTER",old_user,1,4.2
2010-12,20696,"FLORAL SOFT CAR TOY",old_user,2,37.5
2010-12,20697,"LITTLE GREEN MONSTER SOFT TOY",old_user,1,2.6
2010-12,20699,"MOUSEY LONG LEGS SOFT TOY",old_user,1,2.6
2010-12,20700,"GREEN CAT FLORAL CUSHION COVER ",old_user,1,3.8
2010-12,20701,"PINK CAT FLORAL CUSHION COVER ",old_user,1,3.8
2010-12,20702,"PINK PADDED MOBILE",old_user,2,55.2
2010-12,20704,"MR ROBOT SOFT TOY",old_user,9,156
2010-12,20705,"MRS ROBOT SOFT TOY",old_user,6,109.2
2010-12,20707,"CRAZY DAISY HEART DECORATION",old_user,2,2.5
2010-12,20711,"JUMBO BAG TOYS ",old_user,11,379.5
2010-12,20712,"JUMBO BAG WOODLAND ANIMALS",old_user,19,539.4
2010-12,20713,"JUMBO BAG OWLS",old_user,32,850.7
2010-12,20716,"PARTY FOOD SHOPPER BAG",old_user,5,30
2010-12,20717,"STRAWBERRY SHOPPER BAG",old_user,11,93.8
2010-12,20718,"RED RETROSPOT SHOPPER BAG",old_user,15,187.5
2010-12,20719,"WOODLAND CHARLOTTE BAG",old_user,21,408.3
2010-12,20723,"STRAWBERRY CHARLOTTE BAG",old_user,18,122.4
2010-12,20724,"RED RETROSPOT CHARLOTTE BAG",old_user,32,274.5
2010-12,20725,"LUNCH BAG RED RETROSPOT",old_user,51,1057.2
2010-12,20726,"LUNCH BAG WOODLAND",old_user,38,765.2
2010-12,20727,"LUNCH BAG  BLACK SKULL.",old_user,39,733.3
2010-12,20728,"LUNCH BAG CARS BLUE",old_user,34,714.1
2010-12,20731,"POSY CANDY BAG",old_user,1,1.2
2010-12,20733,"GOLD MINI TAPE MEASURE ",old_user,6,461.8
2010-12,20735,"BLACK MINI TAPE MEASURE ",old_user,3,76.2
2010-12,20748,"KENSINGTON COFFEE SET",old_user,5,89.2
2010-12,20749,"ASSORTED COLOUR MINI CASES",old_user,31,1025
2010-12,20750,"RED RETROSPOT MINI CASES",old_user,32,1299.9
2010-12,20751,"FUNKY WASHING UP GLOVES ASSORTED",old_user,22,189
2010-12,20752,"BLUE POLKADOT WASHING UP GLOVES",old_user,13,107.1
2010-12,20754,"RETROSPOT RED WASHING UP GLOVES",old_user,28,300.3
2010-12,20755,"BLUE PAISLEY POCKET BOOK",old_user,4,14.4
2010-12,20757,"RED DAISY POCKET BOOK ",old_user,5,21.2
2010-12,20758,"ABSTRACT CIRCLES POCKET BOOK",old_user,2,11
2010-12,20759,"CHRYSANTHEMUM POCKET BOOK ",old_user,2,4.2
2010-12,20760,"GARDEN PATH POCKET BOOK",old_user,2,3.4
2010-12,20761,"BLUE PAISLEY SKETCHBOOK",old_user,5,37.5
2010-12,20762,"GREEN FERN SKETCHBOOK ",old_user,7,48.8
2010-12,20763,"DAISY SKETCHBOOK ",old_user,4,30
2010-12,20764,"ABSTRACT CIRCLES SKETCHBOOK ",old_user,7,41.2
2010-12,20765,"CHRYSANTHEMUM SKETCHBOOK ",old_user,7,33.8
2010-12,20766,"GARDEN PATH SKETCHBOOK",old_user,4,15
2010-12,20767,"BLUE PAISLEY JOURNAL ",old_user,3,10.2
2010-12,20768,"GREEN FERN JOURNAL ",old_user,2,12.8
2010-12,20769,"DAISY JOURNAL ",old_user,2,10.2
2010-12,20770,"ABSTRACT CIRCLE JOURNAL ",old_user,4,15.3
2010-12,20771,"CHRYSANTHEMUM  JOURNAL",old_user,3,15.3
2010-12,20772,"GARDEN PATH JOURNAL",old_user,5,20.4
2010-12,20773,"BLUE PAISLEY NOTEBOOK",old_user,5,28
2010-12,20774,"GREEN FERN NOTEBOOK",old_user,4,13.2
2010-12,20775,"DAISY NOTEBOOK ",old_user,1,1.6
2010-12,20777,"CHRYSANTHEMUM NOTEBOOK",old_user,4,13.2
2010-12,20778,"GARDEN PATH NOTEBOOK ",old_user,2,6.6
2010-12,20780,"BLACK EAR MUFF HEADPHONES",old_user,4,127.2
2010-12,20781,"GOLD EAR MUFF HEADPHONES",old_user,3,38.4
2010-12,20782,"CAMOUFLAGE EAR MUFF HEADPHONES",old_user,3,98.8
2010-12,20793,"BLUE TILED TRAY",old_user,1,6.8
2010-12,20794,"BLUE  TILE HOOK",old_user,1,2.6
2010-12,20798,"CLEAR MILKSHAKE GLASS",old_user,3,54.6
2010-12,20801,"LARGE PINK GLASS SUNDAE DISH",old_user,6,99.3
2010-12,20802,"SMALL GLASS SUNDAE DISH CLEAR",old_user,10,140.2
2010-12,20803,"SMALL PINK GLASS SUNDAE DISH",old_user,3,45.4
2010-12,20819,"SILVER TEDDY BEAR",old_user,1,3.8
2010-12,20820,"SILVER LOOKING MIRROR",old_user,1,14.8
2010-12,20826,"SILVER APERITIF GLASS",old_user,1,12.7
2010-12,20828,"GLITTER BUTTERFLY CLIPS",old_user,21,247.4
2010-12,20829,"GLITTER HANGING BUTTERFLY STRING",old_user,16,214.2
2010-12,20830,"SILVER PHOTO FRAME",old_user,2,25.2
2010-12,20831,"GOLD PHOTO FRAME",old_user,1,12.6
2010-12,20832,"RED FLOCK LOVE HEART PHOTO FRAME",old_user,3,25.5
2010-12,20839,"FRENCH PAISLEY CUSHION COVER ",old_user,1,17.7
2010-12,20846,"ZINC HEART LATTICE T-LIGHT HOLDER",old_user,2,30
2010-12,20847,"ZINC HEART LATTICE CHARGER LARGE",old_user,1,15
2010-12,20848,"ZINC HEART LATTICE CHARGER SMALL",old_user,1,11.8
2010-12,20854,"BLUE PATCH PURSE PINK HEART",old_user,10,84.1
2010-12,20856,"DENIM PATCH PURSE PINK BUTTERFLY",old_user,5,31.4
2010-12,20857,"BLUE ROSE PATCH PURSE PINK BUTTERFL",old_user,4,18.2
2010-12,20861,"GOLD COSMETIC BAG PINK STAR",old_user,2,4.2
2010-12,20866,"BLUE ROSE FABRIC MIRROR",old_user,3,18.8
2010-12,20867,"PINK ROSE FABRIC MIRROR",old_user,4,92.5
2010-12,20868,"SILVER FABRIC MIRROR",old_user,2,7.5
2010-12,20878,"SET/9 CHRISTMAS T-LIGHTS SCENTED ",old_user,7,31.2
2010-12,20886,"BOX OF 9 PEBBLE CANDLES",old_user,7,95.6
2010-12,20892,"SET/3 TALL GLASS CANDLE HOLDER PINK",old_user,1,12.8
2010-12,20893,"HANGING BAUBLE T-LIGHT HOLDER SMALL",old_user,2,302.4
2010-12,20894,"HANGING BAUBLE T-LIGHT HOLDER LARGE",old_user,2,11.8
2010-12,20897,"VINTAGE NOTEBOOK PARIS DAYS",old_user,1,17.7
2010-12,20902,"VINTAGE KEEPSAKE BOX PARIS DAYS",old_user,1,12.7
