ym,stockCode,description,cust_cnt,rev_total
2010-12,22725,"ALARM CLOCK BAKELIKE CHOCOLATE",21,352.5
2010-12,22665,"RECIPE BOX BLUE SKETCHBOOK DESIGN",20,350.29999999999995
2010-12,22930,"BAKING MOULD HEART MILK CHOCOLATE",17,350.1000000000001
2010-12,22826,"LOVE SEAT ANTIQUE WHITE METAL",1,350
2010-12,22963,"JAM JAR WITH GREEN LID",27,348.1899999999999
2010-12,22236,"CAKE STAND 3 TIER MAGIC GARDEN",8,348.15
2010-12,21559,"STRAWBERRY LUNCH BOX WITH CUTLERY",18,347.85
2010-12,84380,"SET OF 3 BUTTERFLY COOKIE CUTTERS",20,345.14
2010-12,22662,"LUNCH BAG DOLLY GIRL DESIGN",23,344.8500000000001
2010-12,22748,"POPPY'S PLAYHOUSE KITCHEN",46,344.40000000000015
2010-12,21871,"SAVE THE PLANET MUG",22,344.0400000000002
2010-12,22784,"LANTERN CREAM GAZEBO ",19,343.05
2010-12,85038,"6 CHOCOLATE LOVE HEART T-LIGHTS",19,342.18
2010-12,21781,"MA CAMPAGNE CUTLERY BOX",10,338.54999999999995
2010-12,21868,"POTTING SHED TEA MUG",23,337.57
2010-12,22468,"BABUSHKA LIGHTS STRING OF 10",17,337.5
2010-12,22607,"WOODEN ROUNDERS GARDEN SET ",14,336.6499999999999
2010-12,22745,"POPPY'S PLAYHOUSE BEDROOM ",48,336
2010-12,22937,"BAKING MOULD CHOCOLATE CUPCAKES",18,334.04999999999995
2010-12,21154,"RED RETROSPOT OVEN GLOVE ",20,333.25
2010-12,16014,"SMALL CHINESE STYLE SCISSOR",6,332.18
2010-12,21672,"WHITE SPOT RED CERAMIC DRAWER KNOB",13,331.95
2010-12,22844,"VINTAGE CREAM DOG FOOD CONTAINER",18,331.5
2010-12,22644,"CERAMIC CHERRY CAKE MONEY BANK",22,330.70000000000005
2010-12,47599B,"BLUE PARTY BAGS ",8,330.70000000000005
2010-12,48185,"DOORMAT FAIRY CAKE",17,329.84999999999985
2010-12,22193,"RED DINER WALL CLOCK",15,329.8
2010-12,21155,"RED RETROSPOT PEG BAG",18,329.70000000000005
2010-12,22772,"PINK DRAWER KNOB ACRYLIC EDWARDIAN",13,329.45
2010-12,22796,"PHOTO FRAME 3 CLASSIC HANGING",12,328.34999999999997
2010-12,22856,"ASSORTED EASTER DECORATIONS  BELLS",2,327.78000000000003
2010-12,22621,"TRADITIONAL KNITTING NANCY",17,326.44999999999993
2010-12,22812,"PACK 3 BOXES CHRISTMAS PANNETONE",25,325.6499999999999
2010-12,72807C,"SET/3 VANILLA SCENTED CANDLE IN BOX",15,325.19
2010-12,84978,"HANGING HEART JAR T-LIGHT HOLDER",17,325.14000000000004
2010-12,21361,"LOVE LARGE WOOD LETTERS ",9,324.6
2010-12,20961,"STRAWBERRY BATH SPONGE ",20,322.5
2010-12,21975,"PACK OF 60 DINOSAUR CAKE CASES",16,322.3500000000001
2010-12,79000,"MOROCCAN TEA GLASS",12,322.34999999999997
2010-12,21108,"FAIRY CAKE FLANNEL ASSORTED COLOUR",13,321.29999999999995
2010-12,72349B,"SET/6 PURPLE BUTTERFLY T-LIGHTS",11,321.06
2010-12,21912,"VINTAGE SNAKES & LADDERS",17,320.79
2010-12,22271,"FELTCRAFT DOLL ROSIE",16,320.05
2010-12,22445,"PENCIL CASE LIFE IS BEAUTIFUL",15,320.04999999999995
2010-12,22413,"METAL SIGN TAKE IT OR LEAVE IT ",21,318.5999999999999
2010-12,47559B,"TEA TIME OVEN GLOVE",22,318.5
2010-12,22618,"COOKING SET RETROSPOT",16,318.4
2010-12,22773,"GREEN DRAWER KNOB ACRYLIC EDWARDIAN",14,318.2
2010-12,22574,"HEART WOODEN CHRISTMAS DECORATION",19,317.9
2010-12,21671,"RED SPOT CERAMIC DRAWER KNOB",14,316.95
2010-12,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",14,315.69999999999993
2010-12,22738,"RIBBON REEL SNOWY VILLAGE",28,315.15
2010-12,22951,"60 CAKE CASES DOLLY GIRL DESIGN",19,314.95
2010-12,21670,"BLUE SPOT CERAMIC DRAWER KNOB",12,313.2
2010-12,22371,"AIRLINE BAG VINTAGE TOKYO 78",27,312.75
2010-12,21955,"DOORMAT UNION JACK GUNS AND ROSES",17,309.8999999999999
2010-12,22300,"COFFEE MUG DOG + BALL DESIGN",17,308.55000000000007
2010-12,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",11,308.25
2010-12,22451,"SILK PURSE BABUSHKA RED",22,308.2
2010-12,72807A,"SET/3 ROSE CANDLE IN JEWELLED BOX",11,308.19
2010-12,22505,"MEMO BOARD COTTAGE DESIGN",22,306.90000000000003
2010-12,21164,"HOME SWEET HOME METAL SIGN ",20,306.80000000000007
2010-12,22778,"GLASS CLOCHE SMALL",9,304.92
2010-12,18098C,"PORCELAIN BUTTERFLY OIL BURNER",14,303.44999999999993
2010-12,22207,"FRYING PAN UNION FLAG",10,303.25
2010-12,22891,"TEA FOR ONE POLKADOT",16,302.5
2010-12,85049A,"TRADITIONAL CHRISTMAS RIBBONS",34,302.5
2010-12,20893,"HANGING BAUBLE T-LIGHT HOLDER SMALL",2,302.40000000000003
2010-12,84692,"BOX OF 24 COCKTAIL PARASOLS",28,300.92
2010-12,47591D,"PINK FAIRY CAKE CHILDRENS APRON",24,300.9
2010-12,20754,"RETROSPOT RED WASHING UP GLOVES",28,300.3
2010-12,72807B,"SET/3 OCEAN SCENT CANDLE JEWEL BOX",11,299.69
2010-12,22839,"3 TIER CAKE TIN GREEN AND CREAM",12,298.99999999999994
2010-12,22935,"BAKING MOULD ROSE MILK CHOCOLATE",8,298.75
2010-12,22859,"EASTER TIN BUNNY BOUQUET",6,298.5
2010-12,84970L,"SINGLE HEART ZINC T-LIGHT HOLDER",23,298.3
2010-12,22191,"IVORY DINER WALL CLOCK",18,297.5
2010-12,22605,"WOODEN CROQUET GARDEN SET",9,296.34999999999997
2010-12,22059,"CERAMIC STRAWBERRY DESIGN MUG",12,295.82000000000005
2010-12,21428,"SET3 BOOK BOX GREEN GINGHAM FLOWER ",13,294.25
2010-12,22508,"DOORSTOP RETROSPOT HEART",18,294.24
2010-12,21531,"RED RETROSPOT SUGAR JAM BOWL",14,294.00000000000006
2010-12,17096,"ASSORTED LAQUERED INCENSE HOLDERS",1,293.76000000000005
2010-12,22972,"CHILDREN'S SPACEBOY MUG",21,293.7
2010-12,22973,"CHILDREN'S CIRCUS PARADE MUG",16,293.7
2010-12,72802A,"ROSE SCENT CANDLE IN JEWELLED BOX",12,292.8
2010-12,20682,"RED RETROSPOT CHILDRENS UMBRELLA",13,292.5
2010-12,21260,"FIRST AID TIN",17,292.5
2010-12,22964,"3 PIECE SPACEBOY COOKIE CUTTER SET",27,291.9
2010-12,22626,"BLACK KITCHEN SCALES",18,289
2010-12,21704,"BAG 250g SWIRLY MARBLES",13,288.96
2010-12,22195,"LARGE HEART MEASURING SPOONS",19,288.74999999999994
2010-12,22333,"RETROSPOT PARTY BAG + STICKER SET",19,288.74999999999994
2010-12,22797,"CHEST OF DRAWERS GINGHAM HEART ",11,288.15
2010-12,22473,"TV DINNER TRAY VINTAGE PAISLEY",19,284.7
2010-12,84755,"COLOUR GLASS T-LIGHT HOLDER HANGING",17,280.80000000000007
2010-12,22906,"12 MESSAGE CARDS WITH ENVELOPES",15,279.6
2010-12,22971,"QUEENS GUARD COFFEE MUG",9,279.6
2010-12,22121,"NOEL WOODEN BLOCK LETTERS ",20,279.59999999999997
2010-12,20969,"RED FLORAL FELTCRAFT SHOULDER BAG",26,277.5
2010-12,20970,"PINK FLORAL FELTCRAFT SHOULDER BAG",25,277.5
2010-12,21452,"TOADSTOOL MONEY BOX",16,277.30000000000007
2010-12,22777,"GLASS CLOCHE LARGE",7,277.1
2010-12,37446,"MINI CAKE STAND WITH HANGING CAKES",14,276
2010-12,17084R,"ASSORTED INCENSE PACK",3,275.76
2010-12,20724,"RED RETROSPOT CHARLOTTE BAG",32,274.5
2010-12,22746,"POPPY'S PLAYHOUSE LIVINGROOM ",42,272.9999999999999
2010-12,22956,"36 FOIL HEART CAKE CASES",24,271.50000000000006
2010-12,21035,"SET/2 RED RETROSPOT TEA TOWELS ",18,271.40000000000003
2010-12,22895,"SET OF 2 TEA TOWELS APPLE AND PEARS",10,271.3999999999999
2010-12,22788,"BROCANTE COAT RACK",7,271.15
2010-12,22593,"CHRISTMAS GINGHAM STAR",14,271.13
2010-12,21257,"VICTORIAN SEWING BOX MEDIUM",11,270.3
2010-12,35001W,"HAND OPEN SHAPE DECO.WHITE",5,270.02000000000004
2010-12,22904,"CALENDAR PAPER CUT DESIGN",19,268.45
2010-12,22781,"GUMBALL MAGAZINE RACK",15,267.7500000000001
2010-12,22427,"ENAMEL FLOWER JUG CREAM",17,267.75
2010-12,21662,"VINTAGE GLASS COFFEE CADDY",2,267.55
2010-12,84378,"SET OF 3 HEART COOKIE CUTTERS",28,267.5
2010-12,22465,"HANGING METAL STAR LANTERN",15,266.55
2010-12,21877,"HOME SWEET HOME MUG",28,266.25
2010-12,22739,"RIBBON REEL CHRISTMAS SOCK BAUBLE",35,265.65000000000003
2010-12,22130,"PARTY CONE CHRISTMAS DECORATION ",25,265.1999999999999
2010-12,22849,"BREAD BIN DINER STYLE MINT",5,264.15
2010-12,21169,"YOU'RE CONFUSING ME METAL SIGN ",26,263.63999999999993
2010-12,22571,"ROCKING HORSE RED CHRISTMAS ",16,263.19
2010-12,22863,"SOAP DISH BROCANTE",12,262.55
2010-12,22472,"TV DINNER TRAY DOLLY GIRL",12,261.04999999999995
2010-12,22931,"BAKING MOULD HEART WHITE CHOCOLATE",10,260.85
2010-12,21071,"VINTAGE BILLBOARD DRINK ME MUG",12,260.51
2010-12,22976,"CIRCUS PARADE CHILDRENS EGG CUP ",12,260
2010-12,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",15,259.6
2010-12,21055,"TOOL BOX SOFT TOY ",11,259.54999999999995
2010-12,22765,"NEWSPAPER STAND",3,257.37
2010-12,22970,"LONDON BUS COFFEE MUG",10,256.65000000000003
2010-12,37448,"CERAMIC CAKE DESIGN SPOTTED MUG",14,256.28
2010-12,22064,"PINK DOUGHNUT TRINKET POT ",9,256.05
2010-12,21584,"RETROSPOT SMALL TUBE MATCHES",21,255.75000000000003
2010-12,22892,"SET OF SALT AND PEPPER TOADSTOOLS",11,255
2010-12,22651,"GENTLEMAN SHIRT REPAIR KIT ",9,253.29999999999998
2010-12,22356,"CHARLOTTE BAG PINK POLKADOT",24,252.10000000000002
2010-12,22688,"DOORMAT PEACE ON EARTH BLUE",7,251.85000000000002
2010-12,21935,"SUKI  SHOULDER BAG",9,250.6
2010-12,22365,"DOORMAT RESPECTABLE HOUSE",12,250.35000000000002
2010-12,21811,"CHRISTMAS HANGING HEART WITH BELL",14,250
2010-12,22762,"CUPBOARD 3 DRAWER MA CAMPAGNE",5,248.84999999999997
2010-12,84754,"S/15 SILVER GLASS BAUBLES IN BAG",15,247.57
2010-12,20828,"GLITTER BUTTERFLY CLIPS",21,247.35000000000002
2010-12,22366,"DOORMAT AIRMAIL ",10,246.29999999999998
2010-12,21206,"STRAWBERRY HONEYCOMB  GARLAND ",6,244.95000000000002
2010-12,22809,"SET OF 6 T-LIGHTS SANTA",21,244.85
2010-12,22367,"CHILDRENS APRON SPACEBOY DESIGN",23,243.74999999999994
2010-12,84459B,"YELLOW METAL CHICKEN HEART ",2,242.98
2010-12,22914,"BLUE COAT RACK PARIS FASHION",18,242.55
2010-12,21351,"CINAMMON & ORANGE WREATH",7,242.10000000000002
2010-12,21874,"GIN AND TONIC MUG",15,241.25
2010-12,20677,"PINK POLKADOT BOWL",13,240.14
2010-12,22620,"4 TRADITIONAL SPINNING TOPS",21,240
2010-12,84459A,"PINK METAL CHICKEN HEART ",1,240
2010-12,22061,"LARGE CAKE STAND  HANGING STRAWBERY",10,238.79999999999995
2010-12,22192,"BLUE DINER WALL CLOCK",14,238
2010-12,21622,"VINTAGE UNION JACK CUSHION COVER",8,237.60000000000002
2010-12,22219,"LOVEBIRD HANGING DECORATION WHITE ",21,236.2999999999999
2010-12,22493,"PAINT YOUR OWN CANVAS SET",12,236.25
2010-12,22858,"EASTER TIN KEEPSAKE",3,235.79999999999998
2010-12,22464,"HANGING METAL HEART LANTERN",14,234.29999999999995
2010-12,84212,"ASSORTED FLOWER COLOUR "LEIS"""",4,233.45
2010-12,21586,"KINGS CHOICE GIANT TUBE MATCHES",14,233.4
2010-12,22278,"OVERNIGHT BAG VINTAGE ROSE PAISLEY",13,232.64999999999995
2010-12,21892,"TRADITIONAL WOODEN CATCH CUP GAME ",29,232.5
2010-12,22949,"36 DOILIES DOLLY GIRL",4,230.54999999999998
2010-12,22509,"SEWING BOX RETROSPOT DESIGN ",5,230.25
2010-12,22274,"FELTCRAFT DOLL EMILY",19,230.09999999999994
2010-12,22471,"TV DINNER TRAY AIR HOSTESS ",13,229.49999999999991
2010-12,22302,"COFFEE MUG PEARS  DESIGN",5,228.60000000000002
2010-12,22845,"VINTAGE CREAM CAT FOOD CONTAINER",17,228.59999999999994
2010-12,M,Manual,19,228.17000000000002
2010-12,47566B,"TEA TIME PARTY BUNTING",11,227.85
2010-12,22690,"DOORMAT HOME SWEET HOME BLUE ",12,226.5
2010-12,21664,"RIDGED GLASS STORAGE JAR CREAM LID",6,226.47
2010-12,22927,"GREEN GIANT GARDEN THERMOMETER",14,226.09999999999997
2010-12,22223,"CAKE PLATE LOVEBIRD PINK",7,225.45
2010-12,21355,"TOAST ITS - I LOVE YOU ",19,225.2
2010-12,21818,"GLITTER CHRISTMAS HEART ",17,224.39999999999998
2010-12,22489,"PACK OF 12 TRADITIONAL CRAYONS",21,224.28000000000003
2010-12,22491,"PACK OF 12 COLOURED PENCILS",16,222.69999999999993
2010-12,22816,"CARD MOTORBIKE SANTA",23,222.48
2010-12,22119,"PEACE WOODEN BLOCK LETTERS",13,222.39999999999995
2010-12,22576,"SWALLOW WOODEN CHRISTMAS DECORATION",19,221.85
2010-12,22107,"PIZZA PLATE IN BOX",12,221.25
2010-12,21042,"RED RETROSPOT APRON ",15,220.14999999999995
2010-12,21648,"ASSORTED TUTTI FRUTTI SMALL PURSE",5,218.45
2010-12,72800E,"4 IVORY DINNER CANDLES SILVER FLOCK",12,218.39999999999998
2010-12,21380,"WOODEN HAPPY BIRTHDAY GARLAND",13,218.30000000000007
2010-12,22065,"CHRISTMAS PUDDING TRINKET POT ",14,218.05
2010-12,72351A,"SET/6 TURQUOISE BUTTERFLY T-LIGHTS",10,216.18
2010-12,21056,"DOCTOR'S BAG SOFT TOY",9,214.79999999999993
2010-12,20829,"GLITTER HANGING BUTTERFLY STRING",16,214.20000000000002
2010-12,21363,"HOME SMALL WOOD LETTERS",15,212.85000000000008
2010-12,22862,"LOVE HEART NAPKIN BOX ",16,212.5
2010-12,21864,"UNION JACK FLAG PASSPORT COVER ",10,212.27999999999997
2010-12,84508A,"CAMOUFLAGE DESIGN TEDDY",4,211.80000000000004
2010-12,22299,"PIG KEYRING WITH LIGHT & SOUND ",7,211.25
2010-12,21498,"RED RETROSPOT WRAP ",12,211
2010-12,70007,"HI TEC ALPINE HAND WARMER",16,210.15
2010-12,22932,"BAKING MOULD TOFFEE CUP CHOCOLATE",6,209.85000000000005
2010-12,22073,"RED RETROSPOT STORAGE JAR",7,209.73000000000002
2010-12,20974,"12 PENCILS SMALL TUBE SKULL",30,209.30000000000004
2010-12,22838,"3 TIER CAKE TIN RED AND CREAM",9,209.29999999999998
2010-12,22842,"BISCUIT TIN VINTAGE RED",9,209.25
2010-12,22767,"TRIPLE PHOTO FRAME CORNICE ",10,208.95000000000002
2010-12,22120,"WELCOME  WOODEN BLOCK LETTERS",6,208.94999999999996
2010-12,22550,"HOLIDAY FUN LUDO",9,208.29000000000002
2010-12,82599,"FANNY'S REST STOPMETAL SIGN",20,207.9
2010-12,22398,"MAGNETS PACK OF 4 SWALLOWS",15,207.5
2010-12,85180A,"RED HEARTS LIGHT CHAIN ",7,206.85
2010-12,22794,"SWEETHEART WIRE MAGAZINE RACK",14,206.70000000000005
2010-12,22474,"SPACEBOY TV DINNER TRAY",16,206.5999999999999
2010-12,22243,"5 HOOK HANGER RED MAGIC TOADSTOOL",10,206.25000000000003
2010-12,22792,"FLUTED ANTIQUE CANDLE HOLDER",14,205.68999999999994
2010-12,84916,"HAND TOWEL PALE BLUE W FLOWERS",7,205.35
2010-12,21244,"BLUE POLKADOT PLATE ",10,205.10999999999996
2010-12,22435,"SET OF 9 HEART SHAPED BALLOONS",15,205
2010-12,22741,"FUNKY DIVA PEN",5,204.85
2010-12,82552,"WASHROOM METAL SIGN",17,204.45000000000002
2010-12,84360,"TABLE LAMP WHITE SHADE WOOD BASE",4,203.10000000000002
2010-12,22822,"CREAM WALL PLANTER HEART SHAPED",11,202.3
2010-12,21174,"POTTERING IN THE SHED METAL SIGN",15,202.04999999999998
2010-12,21830,"ASSORTED CREEPY CRAWLIES",13,202.02000000000004
2010-12,84818,"DANISH ROSE PHOTO FRAME",9,201.45000000000005
2010-12,85114A,"BLACK ENCHANTED FOREST PLACEMAT",6,200.40000000000003
2010-12,84660C,"PINK STITCHED WALL CLOCK",5,200
2010-12,20668,"DISCO BALL CHRISTMAS DECORATION",14,199.91999999999993
2010-12,21464,"DISCO BALL ROTATOR BATTERY OPERATED",14,199.75
2010-12,17003,"BROCADE RING PURSE ",10,198.99
2010-12,48129,"DOORMAT TOPIARY",7,198.6
2010-12,84819,"DANISH ROSE ROUND SEWING BOX",13,198.04999999999998
2010-12,21741,"COSY SLIPPER SHOES LARGE GREEN",8,197.65
2010-12,84558A,"3D DOG PICTURE PLAYING CARDS",12,197.64999999999998
2010-12,22775,"PURPLE DRAWERKNOB ACRYLIC EDWARDIAN",13,197.5
2010-12,22441,"GROW YOUR OWN BASIL IN ENAMEL MUG",17,197.40000000000003
2010-12,22212,"FOUR HOOK  WHITE LOVEBIRDS",14,197.39999999999998
2010-12,22530,"MAGIC DRAWING SLATE DOLLY GIRL ",20,196.8
2010-12,22499,"WOODEN UNION JACK BUNTING",9,196.35000000000002
2010-12,22199,"FRYING PAN RED RETROSPOT",8,196.25
2010-12,21411,"GINGHAM HEART  DOORSTOP RED",12,195.5
2010-12,84352,"SILVER CHRISTMAS TREE BAUBLE STAND ",6,195.4
2010-12,20979,"36 PENCILS TUBE RED RETROSPOT",13,195
2010-12,21390,"FILIGRIS HEART WITH BUTTERFLY",7,195
2010-12,48188,"DOORMAT WELCOME PUPPIES",11,194.7
2010-12,85062,"PEARL CRYSTAL PUMPKIN T-LIGHT HLDR",8,194.69999999999996
2010-12,22450,"SILK PURSE BABUSHKA BLUE",17,194.29999999999998
2010-12,21873,"IF YOU CAN'T STAND THE HEAT MUG",11,193.34000000000003
2010-12,21135,"VICTORIAN  METAL POSTCARD SPRING",11,192.66
2010-12,22639,"SET OF 4 NAPKIN CHARMS HEARTS",13,192.14999999999998
2010-12,37450,"CERAMIC CAKE BOWL + HANGING CAKES",8,192.10000000000002
2010-12,10135,"COLOURING PENCILS BROWN TUBE",17,191.90000000000006
2010-12,21034,"REX CASH+CARRY JUMBO SHOPPER",77,191.89999999999995
2010-12,22313,"OFFICE MUG WARMER PINK",8,191.75
2010-12,21907,"I'M ON HOLIDAY METAL SIGN",15,191.70000000000002
2010-12,20676,"RED RETROSPOT BOWL",14,191.32
2010-12,22429,"ENAMEL MEASURING JUG CREAM",15,191.25
2010-12,72802B,"OCEAN SCENT CANDLE IN JEWELLED BOX",12,191.25
2010-12,22196,"SMALL HEART MEASURING SPOONS",18,191.24999999999994
2010-12,22449,"SILK PURSE BABUSHKA PINK",15,190.95
2010-12,10002,"INFLATABLE POLITICAL GLOBE ",15,190.39999999999998
2010-12,21700,"BIG DOUGHNUT FRIDGE MAGNETS",10,190.39999999999995
2010-12,21499,"BLUE POLKADOT WRAP",9,190
2010-12,21832,"CHOCOLATE CALCULATOR",11,189.75
2010-12,72760B,"VINTAGE CREAM 3 BASKET CAKE STAND",9,189.04999999999998
2010-12,20751,"FUNKY WASHING UP GLOVES ASSORTED",22,188.99999999999994
2010-12,21187,"WHITE BELL HONEYCOMB PAPER GARLAND ",11,188.39999999999998
2010-12,20718,"RED RETROSPOT SHOPPER BAG",15,187.5
2010-12,22244,"3 HOOK HANGER MAGIC GARDEN",6,187.2
2010-12,84915,"HAND TOWEL PINK FLOWER AND DAISY",5,186.9
2010-12,21949,"SET OF 6 STRAWBERRY CHOPSTICKS",8,185.95
2010-12,21651,"HANGING GLASS ETCHED TEALIGHT",6,183.60000000000002
2010-12,22074,"6 RIBBONS SHIMMERING PINKS ",16,183.48000000000008
2010-12,22187,"GREEN CHRISTMAS TREE CARD HOLDER",12,182.75
2010-12,22661,"CHARLOTTE BAG DOLLY GIRL DESIGN",15,182.45
2010-12,22548,"HEADS AND TAILS SPORTING FUN",22,181.25
2010-12,22110,"BIRD HOUSE HOT WATER BOTTLE",21,181.05
2010-12,21625,"VINTAGE UNION JACK APRON",10,180.7
2010-12,22128,"PARTY CONES CANDY ASSORTED",8,180
2010-12,21890,"S/6 WOODEN SKITTLES IN COTTON BAG",20,179.95000000000005
2010-12,21065,"BOOM BOX SPEAKER GIRLS",6,179.75
2010-12,22896,"PEG BAG APPLES DESIGN",7,178.95000000000002
2010-12,21812,"GARLAND WITH HEARTS AND BELLS",5,178.2
2010-12,22805,"BLUE DRAWER KNOB ACRYLIC EDWARDIAN",13,177.5
2010-12,21903,"MAN FLU METAL SIGN",10,177
2010-12,21192,"WHITE BELL HONEYCOMB PAPER ",10,176.55
2010-12,84625C,"BLUE NEW BAROQUE CANDLESTICK CANDLE",7,176.5
2010-12,21820,"GLITTER HEART GARLAND WITH BELLS ",10,176.25
2010-12,21588,"RETROSPOT GIANT TUBE MATCHES",13,175.95000000000002
2010-12,84660B,"BLACK STITCHED WALL CLOCK",6,175
2010-12,21506,"FANCY FONT BIRTHDAY CARD, ",19,174.96000000000004
2010-12,22737,"RIBBON REEL CHRISTMAS PRESENT ",20,174.90000000000003
2010-12,22310,"IVORY KNITTED MUG COSY ",10,174.8
2010-12,22915,"ASSORTED BOTTLE TOP  MAGNETS ",9,174.6
2010-12,47590B,"PINK HAPPY BIRTHDAY BUNTING",8,174.40000000000003
2010-12,22902,"TOTE BAG I LOVE LONDON",11,174.3
2010-12,22723,"SET OF 6 HERB TINS SKETCHBOOK",12,173.8
2010-12,15060B,"FAIRY CAKE DESIGN UMBRELLA",12,172.5
2010-12,22070,"SMALL RED RETROSPOT MUG IN BOX ",8,172.5
2010-12,84963A,"PINK PAINTED KASHMIRI CHAIR",1,171.8
2010-12,20973,"12 PENCIL SMALL TUBE WOODLAND",24,171.60000000000005
2010-12,21537,"RED RETROSPOT PUDDING BOWL",4,171
2010-12,22374,"AIRLINE BAG VINTAGE JET SET RED",16,170.65
2010-12,22242,"5 HOOK HANGER MAGIC TOADSTOOL",9,169.95
2010-12,17021,"NAMASTE SWAGAT INCENSE",6,169.8
2010-12,21385,"IVORY HANGING DECORATION  HEART",12,169.14999999999998
2010-12,22600,"CHRISTMAS RETROSPOT STAR WOOD",11,169.12999999999997
2010-12,21809,"CHRISTMAS HANGING TREE WITH BELL",8,168.75
2010-12,21891,"TRADITIONAL WOODEN SKIPPING ROPE",21,168.75
2010-12,22736,"RIBBON REEL MAKING SNOWMEN ",21,168.30000000000004
2010-12,22945,"CHRISTMAS METAL TAGS ASSORTED ",14,168.29999999999995
2010-12,21041,"RED RETROSPOT OVEN GLOVE DOUBLE",14,168.14999999999998
2010-12,22151,"PLACE SETTING WHITE HEART",19,168
2010-12,22898,"CHILDRENS APRON APPLES DESIGN",13,167.70000000000002
2010-12,84792,"ENCHANTED BIRD COATHANGER 5 HOOK",12,167.39999999999998
2010-12,22692,"DOORMAT WELCOME TO OUR HOME",8,166.95000000000002
2010-12,22610,"PENS ASSORTED FUNNY FACE",10,166.67999999999998
2010-12,22760,"TRAY, BREAKFAST IN BED",6,165.75
2010-12,84968C,"SET OF 16 VINTAGE PISTACHIO CUTLERY",6,165.75
2010-12,21669,"BLUE STRIPE CERAMIC DRAWER KNOB",14,165
2010-12,22828,"REGENCY MIRROR WITH SHUTTERS",1,165
2010-12,22965,"3 TRADITIONAl BISCUIT CUTTERS  SET",16,163.8
2010-12,47599A,"PINK PARTY BAGS",6,163.79999999999998
2010-12,22721,"SET OF 3 CAKE TINS SKETCHBOOK",14,163.35
2010-12,21086,"SET/6 RED SPOTTY PAPER CUPS",16,163.15000000000006
2010-12,21190,"PINK HEARTS PAPER GARLAND",3,162.8
2010-12,21592,"RETROSPOT CIGAR BOX MATCHES ",17,162.5
2010-12,21381,"MINI WOODEN HAPPY BIRTHDAY GARLAND",8,162.24
2010-12,22785,"SQUARECUSHION COVER PINK UNION FLAG",11,162
2010-12,22573,"STAR WOODEN CHRISTMAS DECORATION",18,161.49999999999997
2010-12,85175,"CACTI T-LIGHT CANDLES",8,161.28
2010-12,22670,"FRENCH WC SIGN BLUE METAL",12,161.25
2010-12,21054,"NURSE'S BAG SOFT TOY",7,161.09999999999997
2010-12,18097C,"WHITE TALL PORCELAIN T-LIGHT HOLDER",11,160.65
2010-12,47480,"HANGING PHOTO CLIP ROPE LADDER",3,160.64999999999998
2010-12,22802,"FAUX FUR CHOCOLATE THROW",6,159.6
2010-12,85231B,"CINAMMON SET OF 9 T-LIGHTS",22,158.94999999999996
2010-12,40016,"CHINESE DRAGON PAPER LANTERNS",8,158.76
2010-12,35001G,"HAND OPEN SHAPE GOLD",3,158.63
2010-12,22142,"CHRISTMAS CRAFT WHITE FAIRY ",23,158.04999999999998
2010-12,84884A,"ANT WHITE WIRE HEART SPIRAL",4,157
2010-12,22744,"MAKE YOUR OWN MONSOON CARD KIT",16,156.35000000000002
2010-12,21982,"PACK OF 12 SUKI TISSUES ",20,156.31
2010-12,20704,"MR ROBOT SOFT TOY",9,155.99999999999997
2010-12,37447,"CERAMIC CAKE DESIGN SPOTTED PLATE",6,155.35999999999999
2010-12,21591,"COSY HOUR CIGAR BOX MATCHES ",16,155
2010-12,22544,"MINI JIGSAW SPACEBOY",13,154.38
2010-12,22696,"WICKER WREATH LARGE",19,154.04999999999998
2010-12,20675,"BLUE POLKADOT BOWL",13,153.82
2010-12,21494,"ROTATING LEAVES T-LIGHT HOLDER",10,153.75
2010-12,22953,"BIRTHDAY PARTY CORDON BARRIER TAPE",12,153.75
2010-12,22854,"CREAM SWEETHEART EGG HOLDER",8,153.45000000000002
2010-12,21813,"GARLAND WITH STARS AND BELLS",8,153.45000000000002
2010-12,22087,"PAPER BUNTING WHITE LACE",14,153.40000000000003
2010-12,21191,"LARGE WHITE HONEYCOMB PAPER BELL  ",9,153.3
2010-12,22589,"CARDHOLDER GINGHAM STAR",8,153
2010-12,22594,"CHRISTMAS GINGHAM TREE",10,152.14999999999998
2010-12,22604,"SET OF 4 NAPKIN CHARMS CUTLERY",10,151.35000000000002
2010-12,85135B,"BLUE DRAGONFLY HELICOPTER",13,151.04999999999998
2010-12,22396,"MAGNETS PACK OF 4 RETRO PHOTO",8,151.04
2010-12,22460,"EMBOSSED GLASS TEALIGHT HOLDER",9,150
2010-12,22975,"SPACEBOY CHILDRENS EGG CUP",14,150
2010-12,84509G,"SET OF 4 FAIRY CAKE PLACEMATS ",6,150
2010-12,84660A,"WHITE STITCHED WALL CLOCK",4,150
2010-12,84952C,"MIRROR LOVE BIRD T-LIGHT HOLDER",4,150
2010-12,22501,"PICNIC BASKET WICKER LARGE",10,149.25
2010-12,21784,"SHOE SHINE BOX ",7,149.24999999999997
