ym,stockCode,description,cust_cnt,rev_total
2010-12,22636,"CHILDS BREAKFAST SET CIRCUS PARADE",20,503.16
2010-12,21361,"LOVE LARGE WOOD LETTERS ",10,503.03000000000003
2010-12,21191,"LARGE WHITE HONEYCOMB PAPER BELL  ",10,502.7099999999999
2010-12,20963,"APPLE BATH SPONGE",23,500.53999999999996
2010-12,21559,"STRAWBERRY LUNCH BOX WITH CUTLERY",19,499.77000000000015
2010-12,20733,"GOLD MINI TAPE MEASURE ",7,499.15
2010-12,72807A,"SET/3 ROSE CANDLE IN JEWELLED BOX",12,498.78000000000003
2010-12,22352,"LUNCH BOX WITH CUTLERY RETROSPOT ",20,497.4600000000002
2010-12,22170,"PICTURE FRAME WOOD TRIPLE PORTRAIT",14,494.15
2010-12,21876,"POTTERING MUG",22,491.7900000000003
2010-12,21756,"BATH BUILDING BLOCK WORD",22,491.65
2010-12,22366,"DOORMAT AIRMAIL ",11,491.60999999999996
2010-12,84031B,"CHARLIE LOLA BLUE HOT WATER BOTTLE ",5,491.2299999999999
2010-12,22297,"HEART IVORY TRELLIS SMALL",25,490.37999999999994
2010-12,21035,"SET/2 RED RETROSPOT TEA TOWELS ",19,490.0700000000001
2010-12,22766,"PHOTO FRAME CORNICE",26,489.85000000000025
2010-12,22813,"PACK 3 BOXES BIRD PANNETONE ",20,489.8499999999999
2010-12,22454,"MEASURING TAPE BABUSHKA RED",14,488.57000000000005
2010-12,22503,"CABIN BAG VINTAGE PAISLEY",4,485.91999999999996
2010-12,82001S,"VINYL RECORD FRAME SILVER",9,485.90999999999997
2010-12,84692,"BOX OF 24 COCKTAIL PARASOLS",29,485.0900000000001
2010-12,22505,"MEMO BOARD COTTAGE DESIGN",23,483.21999999999997
2010-12,22774,"RED DRAWER KNOB ACRYLIC EDWARDIAN",12,481.06
2010-12,22623,"BOX OF VINTAGE JIGSAW BLOCKS ",24,478.93999999999994
2010-12,22751,"FELTCRAFT PRINCESS OLIVIA DOLL",21,478.32000000000005
2010-12,22838,"3 TIER CAKE TIN RED AND CREAM",10,477.6799999999999
2010-12,21494,"ROTATING LEAVES T-LIGHT HOLDER",11,477.35000000000014
2010-12,21533,"RETROSPOT LARGE MILK JUG",26,473.25000000000006
2010-12,22783,"SET 3 WICKER OVAL BASKETS W LIDS",12,469.8
2010-12,22381,"TOY TIDY PINK POLKADOT",16,468.67999999999995
2010-12,21328,"BALLOONS  WRITING SET ",16,467.12999999999994
2010-12,20971,"PINK BLUE FELT CRAFT TRINKET BOX",29,466.54999999999995
2010-12,22962,"JAM JAR WITH PINK LID",28,465.83999999999986
2010-12,22154,"ANGEL DECORATION 3 BUTTONS ",20,464.1299999999999
2010-12,22476,"EMPIRE UNION JACK TV DINNER TRAY",10,463.7799999999999
2010-12,22927,"GREEN GIANT GARDEN THERMOMETER",15,463.4999999999999
2010-12,22904,"CALENDAR PAPER CUT DESIGN",20,463.48
2010-12,85178,"VICTORIAN SEWING KIT",10,461.29999999999995
2010-12,72802C,"VANILLA SCENT CANDLE JEWELLED BOX",18,459.37000000000006
2010-12,22946,"WOODEN ADVENT CALENDAR CREAM",4,458.74999999999994
2010-12,21871,"SAVE THE PLANET MUG",23,458.2800000000002
2010-12,20754,"RETROSPOT RED WASHING UP GLOVES",29,458.1700000000002
2010-12,22090,"PAPER BUNTING RETROSPOT",12,457.9899999999999
2010-12,22845,"VINTAGE CREAM CAT FOOD CONTAINER",18,457.53999999999996
2010-12,22273,"FELTCRAFT DOLL MOLLY",20,455.86
2010-12,22827,"RUSTIC  SEVENTEEN DRAWER SIDEBOARD",2,455
2010-12,21735,"TWO DOOR CURIO CABINET",9,454.05
2010-12,22561,"WOODEN SCHOOL COLOURING SET",23,452.67
2010-12,21041,"RED RETROSPOT OVEN GLOVE DOUBLE",15,451.83000000000004
2010-12,22748,"POPPY'S PLAYHOUSE KITCHEN",47,451.76000000000005
2010-12,21992,"VINTAGE PAISLEY STATIONERY SET",8,450.27999999999986
2010-12,22605,"WOODEN CROQUET GARDEN SET",10,449.28999999999996
2010-12,20972,"PINK CREAM FELT CRAFT TRINKET BOX ",36,449.1099999999999
2010-12,22777,"GLASS CLOCHE LARGE",8,446.9000000000001
2010-12,15056P,"EDWARDIAN PARASOL PINK",11,446.6900000000001
2010-12,72349B,"SET/6 PURPLE BUTTERFLY T-LIGHTS",12,443.1499999999998
2010-12,21094,"SET/6 RED SPOTTY PAPER PLATES",19,442.35999999999996
2010-12,22784,"LANTERN CREAM GAZEBO ",20,442.22999999999996
2010-12,22947,"WOODEN ADVENT CALENDAR RED",4,441.69999999999993
2010-12,21174,"POTTERING IN THE SHED METAL SIGN",16,439.75999999999976
2010-12,22571,"ROCKING HORSE RED CHRISTMAS ",17,438.5
2010-12,21539,"RED RETROSPOT BUTTER DISH",24,437.84999999999997
2010-12,20967,"GREY FLORAL FELTCRAFT SHOULDER BAG",32,435.6
2010-12,20682,"RED RETROSPOT CHILDRENS UMBRELLA",14,434.66999999999985
2010-12,22130,"PARTY CONE CHRISTMAS DECORATION ",26,434.60000000000014
2010-12,22180,"RETROSPOT LAMP",12,433.01
2010-12,72807C,"SET/3 VANILLA SCENTED CANDLE IN BOX",16,431.08000000000004
2010-12,22278,"OVERNIGHT BAG VINTAGE ROSE PAISLEY",14,431.0099999999999
2010-12,20961,"STRAWBERRY BATH SPONGE ",21,430.43
2010-12,21192,"WHITE BELL HONEYCOMB PAPER ",11,429.9600000000001
2010-12,22745,"POPPY'S PLAYHOUSE BEDROOM ",49,429.87000000000006
2010-12,82582,"AREA PATROLLED METAL SIGN",21,428.51
2010-12,70007,"HI TEC ALPINE HAND WARMER",17,426.75000000000006
2010-12,22385,"JUMBO BAG SPACEBOY DESIGN",20,426.2199999999999
2010-12,84988,"SET OF 72 PINK HEART PAPER DOILIES",16,426.02
2010-12,22574,"HEART WOODEN CHRISTMAS DECORATION",20,425.79999999999995
2010-12,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",12,425.23
2010-12,21868,"POTTING SHED TEA MUG",24,421.95000000000016
2010-12,22311,"OFFICE MUG WARMER BLACK+SILVER ",12,420.4
2010-12,22802,"FAUX FUR CHOCOLATE THROW",7,419.0099999999999
2010-12,85116,"BLACK CANDELABRA T-LIGHT HOLDER",9,418.54000000000013
2010-12,82599,"FANNY'S REST STOPMETAL SIGN",21,418.3399999999999
2010-12,72802B,"OCEAN SCENT CANDLE IN JEWELLED BOX",13,418.21000000000004
2010-12,22963,"JAM JAR WITH GREEN LID",28,417.61999999999995
2010-12,22620,"4 TRADITIONAL SPINNING TOPS",22,416.9099999999999
2010-12,21136,"PAINTED METAL PEARS ASSORTED",23,414.19000000000005
2010-12,85038,"6 CHOCOLATE LOVE HEART T-LIGHTS",20,413.75000000000006
2010-12,21906,"PHARMACIE FIRST AID TIN",8,413.2199999999999
2010-12,22413,"METAL SIGN TAKE IT OR LEAVE IT ",22,413.15999999999997
2010-12,47590A,"BLUE HAPPY BIRTHDAY BUNTING",10,412.71
2010-12,22451,"SILK PURSE BABUSHKA RED",23,409.7500000000001
2010-12,21672,"WHITE SPOT RED CERAMIC DRAWER KNOB",14,409.67999999999995
2010-12,22468,"BABUSHKA LIGHTS STRING OF 10",18,405.34999999999997
2010-12,84970L,"SINGLE HEART ZINC T-LIGHT HOLDER",24,404.7999999999998
2010-12,22166,"WALL MIRROR RECTANGLE DIAMANTE PINK",5,400.5499999999999
2010-12,22107,"PIZZA PLATE IN BOX",13,400.26000000000005
2010-12,20970,"PINK FLORAL FELTCRAFT SHOULDER BAG",26,399.18000000000006
2010-12,22296,"HEART IVORY TRELLIS LARGE",21,398.13000000000005
2010-12,22662,"LUNCH BAG DOLLY GIRL DESIGN",24,397.0199999999999
2010-12,22621,"TRADITIONAL KNITTING NANCY",18,396.76
2010-12,22473,"TV DINNER TRAY VINTAGE PAISLEY",20,396.26
2010-12,22417,"PACK OF 60 SPACEBOY CAKE CASES",21,394.5999999999999
2010-12,79000,"MOROCCAN TEA GLASS",13,393.3299999999999
2010-12,22796,"PHOTO FRAME 3 CLASSIC HANGING",13,392.03999999999996
2010-12,21934,"SKULL SHOULDER BAG",7,391.95000000000005
2010-12,22593,"CHRISTMAS GINGHAM STAR",15,391.58
2010-12,21670,"BLUE SPOT CERAMIC DRAWER KNOB",13,390.44000000000005
2010-12,90057,"DIAMANTE RING ASSORTED IN BOX.",3,390
2010-12,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",15,389.71999999999997
2010-12,22778,"GLASS CLOCHE SMALL",10,389.6200000000002
2010-12,22607,"WOODEN ROUNDERS GARDEN SET ",15,387.59
2010-12,22121,"NOEL WOODEN BLOCK LETTERS ",21,386.43
2010-12,21068,"VINTAGE BILLBOARD LOVE/HATE MUG",6,384.5600000000002
2010-12,20969,"RED FLORAL FELTCRAFT SHOULDER BAG",27,384.18
2010-12,22084,"PAPER CHAIN KIT EMPIRE",10,383.56
2010-12,22772,"PINK DRAWER KNOB ACRYLIC EDWARDIAN",14,382.15999999999997
2010-12,21012,"ANTIQUE ALL GLASS CANDLESTICK",9,380.99999999999994
2010-12,22193,"RED DINER WALL CLOCK",16,380.78
2010-12,21671,"RED SPOT CERAMIC DRAWER KNOB",15,380.59
2010-12,22452,"MEASURING TAPE BABUSHKA PINK",9,380.49999999999994
2010-12,22300,"COFFEE MUG DOG + BALL DESIGN",18,376.88000000000017
2010-12,72807B,"SET/3 OCEAN SCENT CANDLE JEWEL BOX",12,375.92
2010-12,21874,"GIN AND TONIC MUG",16,375.6500000000002
2010-12,22937,"BAKING MOULD CHOCOLATE CUPCAKES",19,374.6900000000001
2010-12,22906,"12 MESSAGE CARDS WITH ENVELOPES",16,373.6800000000001
2010-12,22788,"BROCANTE COAT RACK",8,373.05
2010-12,21042,"RED RETROSPOT APRON ",16,372.79
2010-12,21892,"TRADITIONAL WOODEN CATCH CUP GAME ",30,371.79999999999995
2010-12,22930,"BAKING MOULD HEART MILK CHOCOLATE",18,370.4200000000001
2010-12,22453,"MEASURING TAPE BABUSHKA BLUE",8,369.64
2010-12,21700,"BIG DOUGHNUT FRIDGE MAGNETS",11,368.27000000000004
2010-12,22271,"FELTCRAFT DOLL ROSIE",17,367.33
2010-12,21452,"TOADSTOOL MONEY BOX",17,366.94000000000005
2010-12,22737,"RIBBON REEL CHRISTMAS PRESENT ",21,366.66000000000014
2010-12,22365,"DOORMAT RESPECTABLE HOUSE",13,365.78999999999996
2010-12,22862,"LOVE HEART NAPKIN BOX ",17,365.08000000000004
2010-12,21832,"CHOCOLATE CALCULATOR",12,363.6900000000002
2010-12,47566b,"TEA TIME PARTY BUNTING",12,363.37000000000006
2010-12,22508,"DOORSTOP RETROSPOT HEART",19,362.82000000000005
2010-12,22427,"ENAMEL FLOWER JUG CREAM",18,362.7100000000001
2010-12,84378,"SET OF 3 HEART COOKIE CUTTERS",29,361.61999999999995
2010-12,21055,"TOOL BOX SOFT TOY ",12,361.42999999999995
2010-12,21587,"COSY HOUR GIANT TUBE MATCHES",17,360.9000000000001
2010-12,22773,"GREEN DRAWER KNOB ACRYLIC EDWARDIAN",15,360.86999999999995
2010-12,21155,"RED RETROSPOT PEG BAG",19,357.06
2010-12,22797,"CHEST OF DRAWERS GINGHAM HEART ",12,356.15
2010-12,22972,"CHILDREN'S SPACEBOY MUG",22,354.12
2010-12,22762,"CUPBOARD 3 DRAWER MA CAMPAGNE",6,353.17
2010-12,22550,"HOLIDAY FUN LUDO",10,353.07000000000005
2010-12,22072,"RED RETROSPOT TEA CUP AND SAUCER ",18,352.5
2010-12,22781,"GUMBALL MAGAZINE RACK",16,351.8
2010-12,22471,"TV DINNER TRAY AIR HOSTESS ",14,351.68
2010-12,22826,"LOVE SEAT ANTIQUE WHITE METAL",1,350
2010-12,22689,"DOORMAT MERRY CHRISTMAS RED ",11,349.53000000000003
2010-12,22310,"IVORY KNITTED MUG COSY ",11,349.52000000000004
2010-12,21164,"HOME SWEET HOME METAL SIGN ",21,348.17
2010-12,22236,"CAKE STAND 3 TIER MAGIC GARDEN",8,348.15
2010-12,21975,"PACK OF 60 DINOSAUR CAKE CASES",17,347.77
2010-12,84978,"HANGING HEART JAR T-LIGHT HOLDER",18,347.7300000000001
2010-12,85135C,"RED DRAGONFLY HELICOPTER",11,346.90000000000003
2010-12,22064,"PINK DOUGHNUT TRINKET POT ",10,346.7700000000001
2010-12,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,346.14000000000004
2010-12,22669,"RED BABY BUNTING ",10,345.53000000000003
2010-12,22895,"SET OF 2 TEA TOWELS APPLE AND PEARS",11,345.26000000000005
2010-12,22283,"6 EGG HOUSE PAINTED WOOD",7,344.84
2010-12,22187,"GREEN CHRISTMAS TREE CARD HOLDER",13,343.71000000000004
2010-12,22445,"PENCIL CASE LIFE IS BEAUTIFUL",16,343.69
2010-12,21846,"PINK DIAMANTE PEN IN GIFT BOX",5,343.17999999999995
2010-12,22964,"3 PIECE SPACEBOY COOKIE CUTTER SET",28,340.31000000000006
2010-12,22626,"BLACK KITCHEN SCALES",19,339.94
2010-12,21662,"VINTAGE GLASS COFFEE CADDY",3,338.77000000000004
2010-12,21781,"MA CAMPAGNE CUTLERY BOX",10,338.54999999999995
2010-12,22472,"TV DINNER TRAY DOLLY GIRL",13,338.18999999999994
2010-12,22588,"CARD HOLDER GINGHAM HEART",13,337.5500000000001
2010-12,22973,"CHILDREN'S CIRCUS PARADE MUG",17,337.37999999999994
2010-12,22951,"60 CAKE CASES DOLLY GIRL DESIGN",20,336.53
2010-12,21704,"BAG 250g SWIRLY MARBLES",14,335.5999999999999
2010-12,21363,"HOME SMALL WOOD LETTERS",16,334.07
2010-12,22651,"GENTLEMAN SHIRT REPAIR KIT ",10,333.82999999999987
2010-12,16014,"SMALL CHINESE STYLE SCISSOR",6,332.18
2010-12,22849,"BREAD BIN DINER STYLE MINT",6,332.15
2010-12,22212,"FOUR HOOK  WHITE LOVEBIRDS",15,332.12
2010-12,21169,"YOU'RE CONFUSING ME METAL SIGN ",27,330.9999999999999
2010-12,47599B,"BLUE PARTY BAGS ",8,330.70000000000005
2010-12,22618,"COOKING SET RETROSPOT",17,328.34999999999997
2010-12,22856,"ASSORTED EASTER DECORATIONS  BELLS",2,327.78000000000003
2010-12,21648,"ASSORTED TUTTI FRUTTI SMALL PURSE",6,327.62
2010-12,84968C,"SET OF 16 VINTAGE PISTACHIO CUTLERY",7,327.08000000000004
2010-12,22746,"POPPY'S PLAYHOUSE LIVINGROOM ",43,326.47
2010-12,84884A,"ANT WHITE WIRE HEART SPIRAL",5,326.40000000000003
2010-12,21428,"SET3 BOOK BOX GREEN GINGHAM FLOWER ",14,319.65999999999997
2010-12,22573,"STAR WOODEN CHRISTMAS DECORATION",19,319.32000000000005
2010-12,22219,"LOVEBIRD HANGING DECORATION WHITE ",22,319.29999999999995
2010-12,22065,"CHRISTMAS PUDDING TRINKET POT ",15,318.8500000000001
2010-12,21071,"VINTAGE BILLBOARD DRINK ME MUG",13,318.23999999999995
2010-12,22765,"NEWSPAPER STAND",4,316.95000000000005
2010-12,22474,"SPACEBOY TV DINNER TRAY",17,316.7999999999999
2010-12,22769,"CHALKBOARD KITCHEN ORGANISER",4,315.7099999999999
2010-12,22199,"FRYING PAN RED RETROSPOT",9,314.8300000000001
2010-12,22191,"IVORY DINER WALL CLOCK",19,314.48
2010-12,22816,"CARD MOTORBIKE SANTA",24,313.97
2010-12,22859,"EASTER TIN BUNNY BOUQUET",7,311.9400000000001
2010-12,84754,"S/15 SILVER GLASS BAUBLES IN BAG",16,310.32
2010-12,22465,"HANGING METAL STAR LANTERN",16,310.23
2010-12,22059,"CERAMIC STRAWBERRY DESIGN MUG",13,309.25999999999993
2010-12,21352,"EUCALYPTUS & PINECONE  WREATH",8,308.94
2010-12,22935,"BAKING MOULD ROSE MILK CHOCOLATE",9,308.5
2010-12,20893,"HANGING BAUBLE T-LIGHT HOLDER SMALL",3,307.46000000000004
2010-12,22327,"ROUND SNACK BOXES SET OF 4 SKULLS",14,306.59000000000003
2010-12,22139,"RETROSPOT TEA SET CERAMIC 11 PC ",8,306.47999999999996
2010-12,84755,"COLOUR GLASS T-LIGHT HOLDER HANGING",18,306.20000000000005
2010-12,22464,"HANGING METAL HEART LANTERN",15,304.86000000000007
2010-12,22162,"HEART GARLAND RUSTIC PADDED",4,304.7800000000001
2010-12,22976,"CIRCUS PARADE CHILDRENS EGG CUP ",13,302.65999999999997
2010-12,72800E,"4 IVORY DINNER CANDLES SILVER FLOCK",13,302.40000000000003
2010-12,21262,"WHITE GOOSE FEATHER CHRISTMAS TREE ",3,302.1000000000001
2010-12,20677,"PINK POLKADOT BOWL",14,301.30000000000007
2010-12,21116,"OWL DOORSTOP",8,300.8500000000001
2010-12,21625,"VINTAGE UNION JACK APRON",11,296.14
2010-12,21813,"GARLAND WITH STARS AND BELLS",9,295.8299999999999
2010-12,22333,"RETROSPOT PARTY BAG + STICKER SET",20,295.46999999999997
2010-12,17096,"ASSORTED LAQUERED INCENSE HOLDERS",2,295.05000000000007
2010-12,21531,"RED RETROSPOT SUGAR JAM BOWL",15,294.0000000000001
2010-12,22760,"TRAY, BREAKFAST IN BED",7,293.20000000000005
2010-12,21877,"HOME SWEET HOME MUG",29,293.13000000000005
2010-12,72802A,"ROSE SCENT CANDLE IN JEWELLED BOX",12,292.8
2010-12,22196,"SMALL HEART MEASURING SPOONS",19,292.51000000000005
2010-12,21260,"FIRST AID TIN",17,292.5
2010-12,22971,"QUEENS GUARD COFFEE MUG",10,292.27
2010-12,22274,"FELTCRAFT DOLL EMILY",20,292.15000000000003
2010-12,22493,"PAINT YOUR OWN CANVAS SET",13,291.12000000000006
2010-12,85114A,"BLACK ENCHANTED FOREST PLACEMAT",7,291.12
2010-12,84969,"BOX OF 6 ASSORTED COLOUR TEASPOONS",9,290.9000000000001
2010-12,22594,"CHRISTMAS GINGHAM TREE",11,290.86
2010-12,21411,"GINGHAM HEART  DOORSTOP RED",13,288.66999999999996
2010-12,22736,"RIBBON REEL MAKING SNOWMEN ",22,287.68
2010-12,35961,"FOLKART ZINC HEART CHRISTMAS DEC",14,287.17999999999995
2010-12,21890,"S/6 WOODEN SKITTLES IN COTTON BAG",21,286.31999999999994
2010-12,22183,"CAKE STAND VICTORIAN FILIGREE MED",4,286.17
2010-12,22863,"SOAP DISH BROCANTE",13,286.17
2010-12,37446,"MINI CAKE STAND WITH HANGING CAKES",15,286.08
2010-12,85135B,"BLUE DRAGONFLY HELICOPTER",14,286.05
2010-12,21811,"CHRISTMAS HANGING HEART WITH BELL",15,285.14
2010-12,22741,"FUNKY DIVA PEN",6,284.65
2010-12,22956,"36 FOIL HEART CAKE CASES",25,284.13
2010-12,22167," OVAL WALL MIRROR DIAMANTE ",5,283.03
2010-12,22970,"LONDON BUS COFFEE MUG",11,281.99000000000007
2010-12,22576,"SWALLOW WOODEN CHRISTMAS DECORATION",20,279.95
2010-12,10135,"COLOURING PENCILS BROWN TUBE",18,279.02000000000004
2010-12,21622,"VINTAGE UNION JACK CUSHION COVER",9,278.31000000000006
2010-12,22931,"BAKING MOULD HEART WHITE CHOCOLATE",11,276.1
2010-12,17084R,"ASSORTED INCENSE PACK",3,275.76
2010-12,22914,"BLUE COAT RACK PARIS FASHION",19,275.60999999999996
2010-12,21891,"TRADITIONAL WOODEN SKIPPING ROPE",22,275.40999999999997
2010-12,84459A,"PINK METAL CHICKEN HEART ",2,273.6000000000001
2010-12,84459B,"YELLOW METAL CHICKEN HEART ",3,273.2200000000001
2010-12,22192,"BLUE DINER WALL CLOCK",15,271.96000000000004
2010-12,22809,"SET OF 6 T-LIGHTS SANTA",22,271.43999999999994
2010-12,22794,"SWEETHEART WIRE MAGAZINE RACK",15,271.21999999999997
2010-12,35001W,"HAND OPEN SHAPE DECO.WHITE",6,270.02000000000004
2010-12,37450,"CERAMIC CAKE BOWL + HANGING CAKES",9,268.93
2010-12,22688,"DOORMAT PEACE ON EARTH BLUE",8,268.83
2010-12,22690,"DOORMAT HOME SWEET HOME BLUE ",13,268.08
2010-12,20828,"GLITTER BUTTERFLY CLIPS",22,267.59
2010-12,84968A,"SET OF 16 VINTAGE ROSE CUTLERY",6,267.44
2010-12,22572,"ROCKING HORSE GREEN CHRISTMAS ",17,266.0699999999999
2010-12,22792,"FLUTED ANTIQUE CANDLE HOLDER",15,265.44999999999993
2010-12,35970,"ZINC FOLKART SLEIGH BELLS",1,265.23
2010-12,22509,"SEWING BOX RETROSPOT DESIGN ",6,264.28999999999996
2010-12,20974,"12 PENCILS SMALL TUBE SKULL",31,261.7800000000001
2010-12,21903,"MAN FLU METAL SIGN",11,261.18999999999994
2010-12,21033,"JUMBO BAG CHARLIE AND LOLA TOYS",11,260.5
2010-12,22487,"WHITE WOOD GARDEN PLANT LADDER",8,259.93
2010-12,21812,"GARLAND WITH HEARTS AND BELLS",6,259.56
2010-12,22223,"CAKE PLATE LOVEBIRD PINK",8,258.42
2010-12,35957,"SMALLFOLKART BAUBLE CHRISTMAS DEC",7,257.29999999999995
2010-12,22600,"CHRISTMAS RETROSPOT STAR WOOD",12,257.2299999999999
2010-12,15060B,"FAIRY CAKE DESIGN UMBRELLA",13,257.2
2010-12,37448,"CERAMIC CAKE DESIGN SPOTTED MUG",14,256.28
2010-12,21584,"RETROSPOT SMALL TUBE MATCHES",21,255.75
2010-12,21187,"WHITE BELL HONEYCOMB PAPER GARLAND ",12,255.60000000000005
2010-12,22374,"AIRLINE BAG VINTAGE JET SET RED",17,255.2
2010-12,22892,"SET OF SALT AND PEPPER TOADSTOOLS",11,255
2010-12,22282,"12 EGG HOUSE PAINTED WOOD",2,254.91000000000003
2010-12,21803,"CHRISTMAS TREE STAR DECORATION",11,254.75000000000006
2010-12,22358,"KINGS CHOICE TEA CADDY ",12,253.93999999999994
2010-12,21949,"SET OF 6 STRAWBERRY CHOPSTICKS",9,253.91999999999996
2010-12,48188,"DOORMAT WELCOME PUPPIES",12,252.42
2010-12,22589,"CARDHOLDER GINGHAM STAR",9,251.73000000000002
2010-12,72760B,"VINTAGE CREAM 3 BASKET CAKE STAND",10,251.40999999999997
2010-12,22489,"PACK OF 12 TRADITIONAL CRAYONS",22,251.36000000000004
2010-12,21741,"COSY SLIPPER SHOES LARGE GREEN",9,250.84
2010-12,72351a,"SET/6 TURQUOISE BUTTERFLY T-LIGHTS",11,249.84999999999994
2010-12,22120,"WELCOME  WOODEN BLOCK LETTERS",7,249.70999999999995
2010-12,22429,"ENAMEL MEASURING JUG CREAM",16,246.35
2010-12,22491,"PACK OF 12 COLOURED PENCILS",17,246.21999999999997
2010-12,22949,"36 DOILIES DOLLY GIRL",5,245.44999999999993
2010-12,21206,"STRAWBERRY HONEYCOMB  GARLAND ",6,244.95
2010-12,22896,"PEG BAG APPLES DESIGN",8,244.73000000000005
2010-12,20973,"12 PENCIL SMALL TUBE WOODLAND",25,243.28000000000006
2010-12,22842,"BISCUIT TIN VINTAGE RED",10,243.14
2010-12,22375,"AIRLINE BAG VINTAGE JET SET BROWN",11,242.45999999999998
2010-12,21351,"CINAMMON & ORANGE WREATH",7,242.10000000000002
2010-12,48129,"DOORMAT TOPIARY",8,241.89000000000001
2010-12,21407,"BROWN CHECK CAT DOORSTOP ",11,241.67999999999998
2010-12,84660c,"PINK STITCHED WALL CLOCK",6,241.46
2010-12,22299,"PIG KEYRING WITH LIGHT & SOUND ",8,241.36999999999995
2010-12,22302,"COFFEE MUG PEARS  DESIGN",6,241.34999999999997
2010-12,21802,"CHRISTMAS TREE HEART DECORATION",12,241.08999999999997
2010-12,22631,"CIRCUS PARADE LUNCH BOX ",14,240.73999999999995
2010-12,22061,"LARGE CAKE STAND  HANGING STRAWBERY",10,238.8
2010-12,21820,"GLITTER HEART GARLAND WITH BELLS ",11,237.21000000000004
2010-12,22858,"EASTER TIN KEEPSAKE",3,235.79999999999998
2010-12,21355,"TOAST ITS - I LOVE YOU ",20,235.23999999999998
2010-12,22898,"CHILDRENS APRON APPLES DESIGN",14,235.06
2010-12,21669,"BLUE STRIPE CERAMIC DRAWER KNOB",15,234.63
2010-12,10002,"INFLATABLE POLITICAL GLOBE ",16,234.4099999999999
2010-12,84212,"ASSORTED FLOWER COLOUR "LEIS"""",4,233.45
2010-12,21586,"KINGS CHOICE GIANT TUBE MATCHES",14,233.4
2010-12,20676,"RED RETROSPOT BOWL",15,233.22
2010-12,84558A,"3D DOG PICTURE PLAYING CARDS",13,233.11000000000004
2010-12,21818,"GLITTER CHRISTMAS HEART ",18,231.88999999999996
2010-12,84352,"SILVER CHRISTMAS TREE BAUBLE STAND ",7,229.39999999999998
2010-12,22767,"TRIPLE PHOTO FRAME CORNICE ",11,229.33
2010-12,22639,"SET OF 4 NAPKIN CHARMS HEARTS",14,227.57000000000002
2010-12,82552,"WASHROOM METAL SIGN",18,226.86999999999995
2010-12,20829,"GLITTER HANGING BUTTERFLY STRING",17,226.83000000000004
2010-12,21664,"RIDGED GLASS STORAGE JAR CREAM LID",6,226.47
2010-12,22948,"METAL DECORATION NAUGHTY CHILDREN ",8,225.59
2010-12,22915,"ASSORTED BOTTLE TOP  MAGNETS ",10,225.20000000000002
2010-12,22244,"3 HOOK HANGER MAGIC GARDEN",7,225.09
2010-12,22449,"SILK PURSE BABUSHKA PINK",16,224.80000000000004
2010-12,84832,"ZINC WILLIE WINKIE  CANDLE STICK",11,224.4999999999999
2010-12,21380,"WOODEN HAPPY BIRTHDAY GARLAND",14,224.21000000000004
2010-12,21801,"CHRISTMAS TREE DECORATION WITH BELL",9,224.1200000000001
2010-12,22601,"CHRISTMAS RETROSPOT ANGEL WOOD",19,223.93999999999994
2010-12,22276,"WASH BAG VINTAGE ROSE PAISLEY",6,223.68
2010-12,21244,"BLUE POLKADOT PLATE ",11,223.57
2010-12,84915,"HAND TOWEL PINK FLOWER AND DAISY",6,223.27
2010-12,22785,"SQUARECUSHION COVER PINK UNION FLAG",12,222.96
2010-12,22441,"GROW YOUR OWN BASIL IN ENAMEL MUG",18,222.66
2010-12,22775,"PURPLE DRAWERKNOB ACRYLIC EDWARDIAN",14,222.6
2010-12,22398,"MAGNETS PACK OF 4 SWALLOWS",16,222.56
2010-12,22932,"BAKING MOULD TOFFEE CUP CHOCOLATE",7,222.56
2010-12,22119,"PEACE WOODEN BLOCK LETTERS",13,222.39999999999998
2010-12,84916,"HAND TOWEL PALE BLUE W FLOWERS",8,222.19000000000003
2010-12,85136A,"YELLOW SHARK HELICOPTER",11,221.92999999999995
2010-12,85180A,"RED HEARTS LIGHT CHAIN ",8,221.91
2010-12,22499,"WOODEN UNION JACK BUNTING",10,221.78999999999996
2010-12,85114C,"RED ENCHANTED FOREST PLACEMAT",9,221.60999999999999
2010-12,22142,"CHRISTMAS CRAFT WHITE FAIRY ",24,221.04000000000002
2010-12,22419,"LIPSTICK PEN RED",12,220.89000000000001
2010-12,22190,"LOCAL CAFE MUG",12,219.93
2010-12,22243,"5 HOOK HANGER RED MAGIC TOADSTOOL",11,219.69000000000003
2010-12,22450,"SILK PURSE BABUSHKA BLUE",18,217.95999999999998
2010-12,22805,"BLUE DRAWER KNOB ACRYLIC EDWARDIAN",14,217.65999999999997
2010-12,22530,"MAGIC DRAWING SLATE DOLLY GIRL ",21,217.19999999999993
2010-12,22497,"SET OF 2 TINS VINTAGE BATHROOM ",7,216.24
2010-12,22443,"GROW YOUR OWN HERBS SET OF 3",12,215.79999999999998
2010-12,85175,"CACTI T-LIGHT CANDLES",9,215.55999999999997
2010-12,20665,"RED RETROSPOT PURSE ",11,215.53999999999996
2010-12,22435,"SET OF 9 HEART SHAPED BALLOONS",16,215.04
